	name	CID
1483	1,2-dipalmitoyl-sn-glycero-3-phospho-(1^-rac-glycerol), sodium salt	146171636
1484	.alpha.-lipoic acid, (+/-)-	146171634
1485	meningococcal group b vaccine	146171633
1486	infliximab	146171632
1487	penicillium digitatum	146171631
1488	vitis vinifera leaf	146171630
1489	bimagrumab	146171629
1490	technetium tc-99m albumin aggregated	146171628
1491	human blood cells	146171627
1492	melissa officinalis leaf	146171626
1493	pomegranate	146171625
1494	eurotium amstelodami	146171624
1495	dimethicone copolyol	146171623
1496	clostridium botulinum	146171622
1497	ichthammol	146171621
1498	saccharomyces cerevisiae	146171620
1499	datura stramonium	146171619
1500	human papillomavirus type 18 l1 capsid protein antigen	146171618
1501	tolu balsam	146171617
1502	human papillomavirus type 11 l1 capsid protein antigen	146171616
1503	shark cartilage	146171615
1504	vaccinia virus strain new york city board of health live antigen	146171614
1505	herbals	146171613
1506	bordetella pertussis pertactin antigen	146171612
1507	eculizumab	146171611
1508	citrus bioflavonoid complex	146171610
1509	pepsin	146171609
1510	ulmus crassifolia pollen	146171608
1511	xanthan gum	146171607
1512	influenza a virus a/switzerland/9715293/2013 nib-88 (h3n2) antigen (formaldehyde inactivated)	146171606
1513	plantago lanceolata leaf	146171605
1514	cannabis sativa seed oil	146171604
1515	fig fruit oil	146171603
1516	influenza a virus a/texas/50/2012 (h3n2) live (attenuated) antigen	146171602
1517	tralokinumab	146171601
1518	bacillus calmette-guerin substrain connaught live antigen	146171600
1519	boswellia serrata resin extract	146171599
1520	quercus macrocarpa pollen	146171598
1521	heparin lithium	146171597
1522	wheat gluten	146171596
1523	equisetum arvense top	146171595
1524	eftozanermin alfa	146171594
1525	passiflora incarnata flowering top	146171593
1526	salix nigra pollen	146171592
1527	carya illinoinensis pollen	146171591
1528	equus caballus skin	146171590
1529	hemin	146171589
1530	matricaria chamomilla	146171588
1531	cosmetics	146171587
1532	hemp	146171586
1533	haemophilus influenzae type b	146171585
1534	tremelimumab	146171584
1535	vitis vinifera seed	146171583
1536	influenza a virus a/singapore/infimh-16-0019/2016 (h3n2) recombinant hemagglutinin antigen	146171582
1537	wheat germ	146171581
1538	cannabinoid, synthetic (nos)	146171580
1539	yttrium oxodotreotide y-90	146171579
1540	human papillomavirus type 16 l1 capsid protein residues 2-471 antigen	146171578
1541	anas platyrhynchos feather	146171577
1542	influenza a virus a/california/7/2009 x-179a (h1n1) hemagglutinin antigen (formaldehyde inactivated)	146171576
1543	poliovirus type 2 antigen (formaldehyde inactivated)	146171575
1544	colchicum autumnale flower	146171574
1545	human immunoglobulin a	146171573
1546	trichophyton mentagrophytes	146171572
1547	selenicereus grandiflorus stem	146171571
1548	antithrombin iii human	146171570
1549	mecasermin rinfabate	146171569
1550	impatiens glandulifera flower	146171568
1551	hirudin	146171567
1552	bismuth tribromophenate	146171566
1553	peppermint	146171565
1554	 lactobacillus plantarum	146171564
1555	felis catus hair	146171563
1556	sodium phosphate, monobasic, monohydrate	146171562
1557	conestat alfa	146171561
1558	propolis wax	146171560
1559	idursulfase	146171559
1560	hyaluronidase (human recombinant)	146171558
1561	atropa belladonna	146171557
1562	taliglucerase alfa	146171556
1563	toripalimab	146171555
1564	unapproved	146171554
1565	respiratory syncytial virus immune globulin intravenous (human)	146171553
1566	measles virus antigen	146171552
1567	urokinase	146171551
1568	corynebacterium diphtheriae toxoid antigen (formaldehyde inactivated)	146171550
1569	bos taurus hair	146171549
1570	bifidobacterium animalis lactis	146171548
1571	bos taurus gallstone	146171547
1572	rubia tincture	146171545
1573	triglycerides,unspecified length	146171544
1574	phospholipid	146171543
1575	toxicodendron radicans leaf	146171542
1576	hyaluronidase-fihj	146171541
1577	romosozumab-aqqg	146171540
1578	quercus virginiana pollen	146171539
1579	hamamelis virginiana root bark/stem bark	146171538
1580	turpentine	146171537
1581	golimumab	146171536
1582	vitis vinifera root	146171535
1583	clonostachys rosea f. rosea	146171534
1584	xanthium sibiricum root	146171533
1585	influenza a virus a/singapore/infimh-16-0019/2016 ivr-186 (h3n2) antigen (uv, formaldehyde inactivated)	146171532
1586	poppy seed	146171531
1587	denosumab	146171530
1588	senna fruit extract	146171529
1589	ro-7082859	146171528
1590	ramucirumab	146171527
1591	citrus x paradisi	146171526
1592	poa pratensis	146171525
1593	teprotumumab-trbw	146171524
1594	influenza virus vaccine trivalent type a+b	146171523
1595	d+c yellow no. 8	146171522
1596	poliovirus vaccine, inactivated	146171521
1597	pork liver	146171519
1598	human immunoglobulin m	146171518
1599	rumex crispus root	146171517
1600	rauwolfia	146171516
1601	depatuxizumab	146171515
1602	iboctadekin	146171514
1603	chloramine-t anhydrous	146171513
1604	ginger	146171512
1605	symphytum officinale whole	146171511
1606	influenza b virus b/phuket/3073/2013 recombinant hemagglutin	146171510
1607	lactase	146171509
1608	cochliobolus spicifer	146171508
1609	penicillium italicum	146171507
1610	chaetomium glob	146171506
1611	ocriplasmin	146171505
1612	vespula pensylvanica venom protein	146171504
1613	aluminum zirconium tetrachlorohydrex gly	146171503
1614	larrea tridentata top	146171502
1615	crangon shrimp	146171501
1616	natural latex rubber	146171500
1617	sebelipase alfa	146171499
1618	rituximab-abbs	146171498
1619	romosozumab	146171497
1620	agalsidase alfa	146171496
1621	laminaria japonica	146171495
1622	samalizumab	146171494
1623	technetium tc-99m red blood cells	146171493
1624	mumps virus strain b level jeryl lynn live antigen	146171492
1625	epoetin alfa-epbx	146171491
1626	hyaluronidase	146171490
1627	ipecac	146171489
1628	bos taurus thymus	146171487
1629	dihydroxyaluminum sodium carbonate	146171486
1630	red wine	146171485
1631	succinylated gelatin	146171484
1632	ringer^s solution	146171483
1633	 polyethylene glycol 400	146171482
1634	technetium tc-99m arcitumomab	146171481
1635	bergamot oil	146171480
1636	artemisia ludoviciana pollen	146171479
1637	mitiglinide	146171478
1638	mitiglinide calcium anhydrous	146171478
1639	mitiglinide calcium hydrate	146171478
1640	influenza a virus a/singapore/infimh-16-0019/2016 nib-104 (h3n2) antigen (formaldehyde inactivated)	146171477
1641	influenza a virus a/perth/16/2009 (h3n2) live(attenuated) antigen	146171476
1642	acetic acid	146171475
1643	rubella virus strain wistar ra 27/3 live antigen	146171474
1644	sambucus nigra flowering top	146171473
1645	hypromellose 2208 (100 mpa.s)	146171472
1646	povidone k29/32	146171471
1647	prabotulinumtoxina-xvfs	146171470
1648	sar-439459	146171469
1649	tebentafusp	146171468
1650	vonicog alfa	146171467
1651	diphtheria and tetanus toxoids adsorbed	146171466
1652	powdered cellulose	146171465
1653	 fish oil	146171464
1654	granulocyte colony-stimulating factor nos	146171463
1655	metylprednisolone	146171461
1656	tribasic calcium phosphate	146171460
1657	granulocyte-macrophage colony-stimulating factor	146171459
1658	streptococcus faecais	146171457
1659	tafasitamab	146171456
1660	human hematopoietic progenitor cells	146171455
1661	thymocyte immune globulin nos	146171454
1662	rabies immune globulin (human)	146171453
1663	4-hydroxy-3-methoxybenzenesulfonic	146171452
1664	savin	146171451
1665	natalizumab	146171450
1666	parsley	146171449
1667	echinacea	146171448
1668	polyethylene glycol 3500	146171447
1669	teprasiran	146171446
1670	albumin bovine	146171445
1671	grindelia hirsutula flowering top	146171444
1672	homeopathics	146171443
1673	lanadelumab-flyo	146171442
1674	fraxinus americana pollen	146171441
1675	beta vulgaris whole	146171440
1676	protein hydrolysate	146171439
1677	ferumoxsil	146171438
1678	opioid agonist	146171437
1679	echinacea extract	146171436
1680	buserelin acetate	146171435
1681	buserelin	146171435
1682	scutellaria lateriflora	146171434
1683	rasburicase	146171433
1684	bacopa monnieri whole	146171432
1685	panitumumab	146171431
1686	coconut	146171430
1687	polyethylene glycol 400	146171429
1688	batroxobin	146171428
1689	baltaleucel-t	146171427
1690	phellinus linteus mycelium	146171426
1691	turoctocog alfa pegol	146171425
1692	influenza b virus b/massachusetts/2/2012 live (attenuated) antigen	146171424
1693	ligelizumab	146171423
1694	granulocytes	146171422
1695	dimethicone 410	146171421
1696	barley	146171420
1697	thrombin human	146171419
1698	betula pendula wood extract	146171418
1699	follitropin	146171417
1700	ferrous chloride	146171416
1701	interleukin-10	146171415
1702	echinacea purpurea whole	146171414
1703	peginterferon beta-1a	146171413
1704	tildrakizumab	146171412
1705	gasoline	146171411
1706	kerosene	146171410
1707	antihemophilic factor, pegylated (mw 20000) human sequence recombinant	146171409
1708	houttuynia cordata whole	146171408
1709	oregano leaf oil	146171407
1710	shrimp, unspecified	146171406
1711	panax notoginseng root	146171405
1712	factor ix nos	146171404
1713	antihemophilic factor, human recombinant residues 743-1636 deleted	146171403
1714	aureobasidium pullulans var. p	146171402
1715	wine grape	146171401
1716	roots	146171400
1717	grape fruit	146171399
1718	somatrogon	146171398
1719	mucor racemosus	146171397
1720	esomeprazole sodium	146171396
1721	esomeprazole magnesium	146171396
1722	esomeprazole	146171396
1723	dihydroxyaluminum aminoacetate anhydrous	146171395
1724	chenopodium album pollen	146171394
1725	.alpha.-tocopherol, dl-	146171393
1726	linoleic acid, conjugated	146171392
1727	eucerin	146171391
1728	methylprednisolone (eshap)	146171389
1729	tositumomab	146171388
1730	linseed oil	146171387
1731	gallus gallus feather	146171386
1732	enfortumab vedotin	146171385
1733	interferon beta	146171384
1734	polysorbate	146171383
1735	sodium escinate	146171382
1736	niaouli oil	146171379
1737	influenza a virus a/california/7/2009(h1n1)-like hemagglutinin antigen (propiolactone inactivated)	146171378
1738	grapefruit seed extract	146171377
1739	human rotavirus a type g3p7(5) strain wi78 live antigen	146171376
1740	ambrosia bidentata pollen	146171375
1741	human cord blood hematopoietic progenitor cell	146171374
1742	 lysozyme hydrochloride	146171373
1743	lysozyme	146171373
1744	lysozyme hydrochloride	146171373
1745	11-nor-9-carboxy-.delta-9-tetrahydrocannabinol	146171372
1746	sodium metabisulfite	146171371
1747	ambrosia acanthicarpa pollen	146171370
1748	indometacin meglumine	146171369
1749	isotretinoin	146171368
1750	immune globulin antivenin nos	146171367
1751	fibrinogen human	146171366
1752	. alpha.-tocopherol acetate, d-	146171365
1753	moxetumomab pasudotox-tdfk	146171364
1754	influenza b virus b/wisconsin/1/2010) antigen (mdck cell derived, propiolactone inactivated)	146171363
1755	penicillium camemberti	146171362
1756	isatuximab	146171361
1757	levorphanol tartrate	146171359
1758	phleum pratense	146171358
1759	ulocuplumab	146171357
1760	tuberculin, tine test	146171356
1761	plantago major	146171355
1762	influenza b virus b/massachusetts/2/2012 bx-51	146171354
1763	amaranthus hybridus pollen	146171352
1764	polylactide, l-	146171351
1765	bacillus anthracis immunoserum rabbit	146171350
1766	rumex crispus pollen	146171349
1767	bismuth subsalicylate	146171348
1768	pyrilamine tannate	146171347
1769	calcium cl	146171346
1770	ustilago cynodontis	146171345
1771	interleukin 15, recombinant non-glycosylated	146171344
1772	intrauterine device	146171343
1773	emicizumab	146171342
1774	lirilumab	146171341
1775	horseradish	146171340
1776	bifidobacterium spp.	146171339
1777	bcg vaccine	146171338
1778	tisagenlecleucel-t	146171337
1779	viagenpumatucel-l	146171336
1780	heme iron polypeptide	146171335
1781	semuloparin sodium	146171334
1782	isoflavones soy	146171333
1783	albumin macroaggregated human serum	146171332
1784	bordetella pertussis fimbriae 2/3 antigen	146171331
1785	technetium tc-99m tilmanocept	146171330
1786	abituzumab	146171329
1787	ambrosia psilostachya pollen	146171328
1788	chlorella vulgaris	146171327
1789	klebsiella pneumoniae	146171326
1790	oprelvekin	146171324
1791	cultivated mushroom	146171323
1792	camphor (synthetic)	146171322
1793	lanoteplase	146171321
1794	ovine digoxin immune fab	146171320
1795	sucralfate	146171319
1796	juglans nigra pollen	146171318
1797	noni fruit	146171317
1798	adalimumab-fkjp	146171316
1799	thymus vulgaris whole	146171315
1800	amatuximab	146171314
1801	capsicum oleoresin	146171313
1802	black currant	146171312
1803	faricimab	146171311
1804	eleuthero	146171310
1805	alcohol, x-ray exposed (1000 rad)	146171309
1806	borage oil	146171308
1807	ixekizumab	146171307
1808	lipoprotein outer surface a borrelia burgdorferi antigen	146171306
1809	ravulizumab	146171305
1810	radium ra-223 dichloride	146171304
1811	conium maculatum flowering top	146171303
1812	thyroglobulin	146171302
1813	norepinephrine hydrochloride-c 11	146171301
1814	dermatophagoides farinae	146171300
1815	cranberry concentrate	146171299
1816	influenza b virus b/phuket/3073/2013 ant	146171298
1817	sotatercept	146171297
1818	cocoa	146171296
1819	magnesium peroxide	146171295
1820	25-hydroxyergocalciferol-	146171294
1821	4-chloro-2,5-dimethoxy-n-(2-methoxybenzyl)phenethylamine	146171293
1822	magnesium carbonate hydroxide	146171292
1823	meningococcal polysaccharide vaccine, groups a, c, y,w135 combined	146171291
1824	measles-mumps-rubella virus vaccine, live	146171290
1825	thyroid, unspecified	146171289
1826	cirmtuzumab	146171288
1827	geranium	146171287
1828	parabens	146171286
1829	interferon beta-1b	146171285
1830	molgramostim	146171284
1831	platycodon grandiflorus whole	146171283
1832	herbs	146171282
1833	influenza b virus b/phuket/3073/201	146171281
1834	bismuth subgallate	146171279
1835	opium, powdered	146171278
1836	humulus lupulus whole	146171277
1837	corticosteroid nos	146171276
1838	lowbush blueberry	146171275
1839	rosemary oil	146171274
1840	monteplase	146171273
1841	sterols	146171272
1842	risankizumab-rzaa	146171271
1843	elastase	146171270
1844	hydrogenated soybean oil	146171269
1845	measles-rubella virus vaccine, live	146171268
1846	lapine t-lymphocyte immune globulin	146171267
1847	stevia rebaudiuna leaf	146171266
1848	drotrecogin alfa (activated)	146171265
1849	influenza b virus b/phuket/30	146171264
1850	neisseria meningitidis group c capsular polysaccharide antigen	146171263
1851	wild cherry bark	146171262
1852	cannabis sativa whole	146171261
1853	poliovirus vaccine live oral trivalent	146171260
1854	nimotuzumab	146171259
1855	dextranomer	146171258
1856	reteplase	146171257
1857	english walnut	146171256
1858	hepatitis b virus subtype adw hbsag surface protein antigen	146171255
1859	diphtheria and tetanus toxoids and acellular pertussis vaccine adsorbed	146171254
1860	influenza b virus b/brisbane/60/2008 live(attenuated) antigen	146171253
1861	bentonite	146171252
1862	recombinant varicella zoster virus (vzv) glycoprotein e	146171251
1863	alteplase	146171250
1864	insulin beef	146171249
1865	hemoglobin glutamer-250 (bovine)	146171248
1866	influenza b virus b/brisbane/60/2008 antigen (propiolactone inactivated)	146171247
1867	mucor plumbeus	146171246
1868	licorice root extract	146171245
1869	emactuzumab	146171244
1870	necitumumab	146171242
1871	parathyroid hormone	146171241
1872	viburnum opulus bark	146171240
1873	tenecteplase	146171239
1874	infliximab-dyyb	146171238
1875	bismuth oxide	146171237
1876	carboprost	146171236
1877	ibritumomab tiuxetan	146171235
1878	interferon alfa-n1	146171234
1879	device	146171233
1880	ferric polysaccharide complex	146171232
1881	iodine solution, strong	146171231
1882	pancrelipase amylase	146171230
1883	selicrelumab	146171229
1884	liposyn (r) intravenous fat emulsion	146171228
1885	insulin purified pork	146171227
1886	serenoa repens whole	146171226
1887	human c1-esterase inhibitor	146171225
1888	resin	146171224
1889	mucor plumb	146171223
1890	vanucizumab	146171222
1891	cresol	146171221
1892	tilia americana pollen	146171220
1893	burosumab-twza	146171219
1894	onasemnogene abeparvovec	146171218
1895	salsola kali pollen	146171217
1896	eschscholzia californica	146171216
1897	belladonna leaf	146171215
1898	crotalidae polyvalent immune fab (ovine)	146171214
1899	clove	146171213
1900	cadexomer iodine	146171212
1901	 dihydrocodeine phosphate 	146171210
1902	betula pendula pollen	146171209
1903	curcuma xanthorrhiza root extract	146171208
1904	brentuximab vedotin	146171207
1905	thyme	146171206
1906	melaleuca quinquenervia pollen	146171205
1907	tamarind	146171204
1908	collagenase clostridium histolyticum	146171203
1909	diannexin	146171202
1910	vopratelimab	146171201
1911	pegfilgrastim-bmez	146171200
1912	vanutide cridificar	146171199
1913	cat^s claw	146171198
1914	high density polyethylene	146171197
1915	codrituzumab	146171196
1916	taraxacum officinale root	146171195
1917	tanezumab	146171194
1918	neisseria meningitidis serogroup b recombinant lp2086 b01 protein variant antigen	146171193
1919	cinnamon bark oil	146171192
1920	alcuronium	146171191
1921	alcuronium chloride	146171191
1922	carbasalate	146171190
1923	lolium perenne	146171189
1924	echinacea, unspecified	146171188
1925	resorcinol and sulfur	146171187
1926	human papillomavirus type 18 l1 capsid protein residues 2-472 antigen	146171186
1927	sage	146171185
1928	isothiazolinone	146171184
1929	candida alb	146171183
1930	solifenacin succinate	146171182
1931	solifenacin	146171182
1932	cemiplimab	146171181
1933	micafungin sodium	146171180
1934	micafungin	146171180
1935	calfactant	146171179
1936	rosemary	146171178
1937	clostridium butyricum spores strain m-55	146171177
1938	conatumumab	146171176
1939	allergenic extract- cockroach periplaneta americana	146171175
1940	rumex acetosella pollen	146171174
1941	streptococcus pyogenes	146171173
1942	betula nigra pollen	146171172
1943	isatis tinctoria root	146171171
1944	estrogens	146171170
1945	red yeast	146171169
1946	ontuxizumab	146171168
1947	luteinizing hormone	146171167
1948	polyaminopropyl biguanide	146171166
1949	glucose oxidase	146171165
1950	botulinum toxin nos	146171164
1951	cannabis sativa subsp. indica top	146171163
1952	onabotulinumtoxina	146171162
1953	human rotavirus a type g6p1a(8) strain wi79 live antigen	146171161
1954	tagraxofusp-erzs	146171160
1955	trastuzumab	146171159
1956	arginine-gamma-hydroxybutyrate	146171158
1957	alfalfa	146171157
1958	talimogene laherparepvec	146171156
1959	influenza b virus b/phuket/3073/2013 recombinant hemagglutinin antigen	146171155
1960	hyaluronate sodium	146171154
1961	calcium silicate	146171153
1962	pimpinella anisum whole	146171152
1963	streptodornase	146171151
1964	acutobin	146171149
1965	peanut	146171148
1966	pegpleranib	146171147
1967	viscum album leaf	146171146
1968	andecaliximab	146171145
1969	thrombopoietin	146171143
1970	claviceps purpurea sclerotium	146171142
1971	istiratumab	146171141
1972	avocado	146171140
1973	anguilla rostrata blood serum	146171139
1974	gonadotrophin, chorionic	146171138
1975	corn	146171137
1976	inolimomab	146171136
1977	incadronate disodium	146171135
1978	margarine	146171134
1979	lolium perenne pollen	146171133
1980	phenylmercury borate	146171132
1981	ferrous asparto glycinate	146171131
1982	argan oil	146171130
1983	romiplostim	146171129
1984	iodophor	146171128
1985	ferumoxides non-stoichiometric magnetite	146171127
1986	parachlorophenol camphorated	146171126
1987	soybean oil	146171125
1988	dactylis glomerata pollen	146171124
1989	anise oil	146171122
1990	influenza b virus b/hubei-wujiagang/158/2009 bx-39 antigen (propiolactone inactivated)	146171121
1991	ganitumab	146171120
1992	holcus lanatus pollen	146171119
1993	poliovirus type 1 antigen (formaldehyde inactivated)	146171118
1994	galphimia glauca flowering top	146171116
1995	poliovirus sabin type 2 live antigen	146171115
1996	gotu kola	146171114
1997	pembrolizumab	146171113
1998	poliovirus sabin type 1 live antigen	146171112
1999	aglatimagene besadenovec	146171111
2000	gadopentetic acid	146171110
2001	meningococcal polysaccharide vaccine c	146171109
2002	rumex acetosa leaf	146171108
2003	liquid petroleum	146171107
2004	mometasone	146171106
2005	mometasone furoate monohydrate	146171106
2006	mometasone furoate	146171106
2007	hypericum perforatum extract	146171105
2008	ferrous sulfate, dried	146171104
2009	corn oil, oxidized	146171103
2010	pinus ponderosa pollen	146171102
2011	influenza b virus b/phuket/3073/2013 antigen (propiolactone inactivated)	146171101
2012	human blood vessel	146171100
2013	ferric oxide red	146171099
2014	opium	146171098
2015	e. coli vaccines	146171097
2016	racementhol	146171096
2017	duligotuzumab	146171095
2018	apple cider vinegar	146171093
2019	antihemophilic factor human	146171092
2020	influenza a virus a/hong kong/4801/2014 x-263b (h3n2) antigen (formaldehyde inactivated)	146171091
2021	atlantic salmon oil	146171090
2022	quercus palustris pollen	146171089
2023	ferroglycine sulfate	146171087
2024	senega extract	146171086
2025	cemiplimab-rwlc	146171085
2026	bococizumab	146171084
2027	dtrmwxhs-12	146171083
2028	quercus salicina stem	146171082
2029	infliximab-abda	146171081
2030	alnus rhombifolia pollen	146171080
2031	emu oil	146171079
2032	pidilizumab	146171078
2033	insulin nos	146171077
2034	fludrocortisone	146171076
2035	fludrocortisone acetate	146171076
2036	trastuzumab deruxtecan	146171075
2037	catumaxomab	146171074
2038	hypericum perforatum whole	146171073
2039	 menaquinone 6	146171072
2040	rituximab-pvvr	146171071
2041	blattella germanica	146171070
2042	betula papyrifera pollen	146171069
2043	chelidonium majus	146171068
2044	hyoscyamine	146171067
2045	hyoscyamine hydrobromide	146171067
2046	hyoscyamine sulfate	146171067
2047	taraxacum officinale pollen	146171066
2048	estrogens, conjugated synthetic b	146171065
2049	belladonna	146171064
2050	borage seed oil	146171063
2051	influenza a virus a/california/7/2009 x-181 (h1n1) antigen (formaldehyde inactivated)	146171062
2052	allergenic extract- alternaria	146171061
2053	abciximab	146171060
2054	icrucumab	146171059
2055	panax notoginseng root extract	146171058
2056	bacillus calmette-guerin substrain moreau rdj live antigen	146171057
2057	cochliobolus sativ	146171055
2058	tetanus toxoids	146171054
2059	basil	146171053
2060	probiotics nos	146171051
2061	sporisorium cruentum	146171050
2062	grapefruit	146171049
2063	human rho(d) immune globulin	146171047
2064	st. john^s wort	146171046
2065	alnus serrulata pollen	146171045
2066	hops	146171044
2067	peru balsam	146171043
2068	somatrem	146171042
2069	sodium cl	146171041
2070	sodium heparan sulfate (porcine	146171040
2071	fucus vesiculosus	146171039
2072	 dolichovespula maculata venom protein	146171038
2073	shark liver oil	146171037
2074	diphtheria and tetanus toxoids and acellular pertussis adsorbed, inactivated poliovirus and haemophilus b conjugate (mpc) and hepatitis b virus vaccine	146171036
2075	alemtuzumab	146171034
2076	lisocabtagene maraleucel	146171033
2077	factor ix complex	146171032
2078	escherichia coli	146171031
2079	halibut liver oil	146171030
2080	canis lupus familiaris dander	146171029
2081	trastuzumab-dttb	146171028
2082	platelet concentrate human	146171027
2083	aspergillus nidulans	146171026
2084	streptokinase-streptodornase	146171025
2085	mepolizumab	146171024
2086	cladosporium cladosporioides	146171023
2087	alternaria altern	146171022
2088	atriplex lentiformis pollen	146171021
2089	orthosiphon aristatus leaf	146171020
2090	lactic acid, dl-	146171019
2091	salvia miltiorrhiza root	146171018
2092	incobotulinumtoxina	146171017
2093	hyaluronic acid	146171016
2094	paeonia lactiflora root	146171015
2095	bos taurus skin	146171014
2096	magnesium alginate	146171013
2097	onion	146171012
2098	crizanlizumab-tmca	146171011
2099	rabies vaccine	146171010
2100	ivuxolimab	146171009
2101	dihydroergocryptine mesylate	146171008
2102	aloe	146171007
2103	angiotensin ii acetate	146171006
2104	angiotensin	146171006
2105	influenza b virus b/phuket/3073/2013 antigen (forma	146171005
2106	kallidinogenase	146171004
2107	dextran 40	146171003
2108	methylephedrine hydrochloride, (+/-)-	146171002
2109	protein c	146171001
2110	carya tomentosa pollen	146171000
2111	pegargiminase	146170999
2112	hypromelloses	146170998
2113	diphtheria and tetanus toxoids and pertussis vaccine and haemophilus b and hepatitis b virus vaccine	146170997
2114		146170996
2115	glepaglutide	146170995
2116	nitramidine	146048062
2117	pemetrexed diarginine	145996797
2118	ferrous cysteine glycinate	145994605
2119	starch	145864875
2120	sodium starch glycolate type a potato	145864875
2121	anakinra	139595263
2122	lorvotuzumab mertansine	139033611
2123	aztreonam lysine	139033238
2124	metformin pamoate	139033192
2125	ferrosoferric phosphate	139032994
2126	magnesium isoglycyrrhizinate	139032961
2127	vercirnon sodium	139032957
2128	technetium tc-99m exametazime	139032814
2129	cyanocobalamin co-57	139032676
2130	lactoperoxidase bovine	139032673
2131	fkb-238	138320046
2132	tetrahydrofuranyl fentanyl	137332293
2133	cyclopropylfentanyl	137332271
2134	elm	137321182
2135	technetium tc-99m etarfolatide	136245567
2136	calcium mefolinate	135742689
2137	porfimer sodium	135577896
2138	olanzapine pamoate	135566032
2139	defibrotide sodium	135565962
2140	setrobuvir	135565932
2141	opicapone	135565903
2142	zanubrutinib	135565884
2143	dabigatran etexilate	135565674
2144	levoleucovorin disodium	135565660
2145	raltitrexed disodium	135565658
2146	talazoparib tosylate	135565654
2147	copanlisib	135565596
2148	talazoparib	135565082
2149	levomefolate magnesium	135565020
2150	ganetespib	135564985
2151	epacadostat	135564890
2152	fosaprepitant dimeglumine	135564864
2153	guadecitabine	135564655
2154	levomefolate calcium	135564391
2155	luminespib	135539077
2156	auy922	135539077
2157	rintatolimod	135537060
2158	viomycin sulfate	135524783
2159	bemotrizinol	135487856
2160	capreomycin	135483770
2161	capreomycin sulfate	135483770
2162	nintedanib esylate	135476717
2163	aildenafil	135452876
2164	eltrombopag	135449332
2165	eltrombopag olamine	135449331
2166	inosine pranobex	135449284
2167	n-desmethylolanzapine	135446209
2168	dovitinib lactate	135431668
2169	lodenafil carbonate	135431100
2170	plevitrexed	135430970
2171	folate sodium	135425254
2172	nintedanib	135423438
2173	azilsartan	135415867
2174	etifoxine hydrochloride	135413553
2175	etifoxine	135413553
2176	udenafil	135413547
2177	ceftobiprole medocaril	135413544
2178	ceftobiprole	135413542
2179	fosaprepitant	135413538
2180	aprepitant	135413536
2181	valganciclovir hydrochloride	135413535
2182	valganciclovir	135413535
2183	pemetrexed disodium	135413520
2184	lobucavir	135413519
2185	tirapazamine	135413511
2186	alizapride	135413504
2187	alizapride hydrochloride	135413504
2188	ftivazide	135412163
2189	pemetrexed	135410875
2190	azilsartan kamedoxomil	135409642
2191	norclozapine	135409468
2192	tegaserod maleate	135409453
2193	tegaserod	135409453
2194	forodesine hydrochloride	135409409
2195	forodesine	135409409
2196	anagrelide hydrochloride monohydrate	135409400
2197	anagrelide	135409400
2198	anagrelide hydrochloride	135409400
2199	carbazochrome salicylate	135404924
2200	rifapentine	135403821
2201	leucovorin	135403648
2202	leucovorin calcium pentahydrate	135403648
2203	leucovorin sodium	135403648
2204	leucovorin calcium	135403648
2205	allopurinol	135401907
2206	allopurinol sodium	135401907
2207	vardenafil hydrochloride	135400189
2208	vardenafil dihydrochloride	135400189
2209	vardenafil	135400189
2210	vardenafil hydrochloride trihydrate	135400189
2211	raltitrexed	135400182
2212	oxypurinol	135398752
2213	penciclovir	135398748
2214	pralidoxime chloride	135398747
2215	pralidoxime	135398747
2216	olanzapine	135398745
2217	sildenafil citrate	135398744
2218	sildenafil	135398744
2219	rifabutin	135398743
2220	valacyclovir hydrochloride	135398742
2221	ganciclovir sodium	135398740
2222	ganciclovir	135398740
2223	didanosine	135398739
2224	dacarbazine	135398738
2225	dacarbazine citrate	135398738
2226	clozapine	135398737
2227	rifampin	135398735
2228	rifampin sodium	135398735
2229	folic acid	135398658
2230	sapropterin	135398654
2231	sapropterin dihydrochloride	135398654
2232	inosine	135398641
2233	levomefolic acid	135398561
2234	levoleucovorin calcium	135398559
2235	levoleucovorin calcium pentahydrate	135398559
2236	levoleucovorin	135398559
2237	acyclovir	135398513
2238	acyclovir sodium	135398513
2239	entecavir	135398508
2240	evogliptin tartrate	135395528
2241	n-ethylhexedrone	134822125
2242	sgt-151	134818034
2243	linrodostat mesylate	134687067
2244	beta-nerve growth factor (mouse)	134611715
2245	elexacaftor	134587348
2246	bay-2402234	134470179
2247	selpercatinib	134436906
2248	bamocaftor	134393443
2249	troriluzole hydrochloride	133082858
2250	rovalpituzumab tesirine	131954443
2251	nusinersen	131801471
2252	thromboplastin	131750177
2253	morrhuate sodium	131750168
2254	gitalin	131750165
2255	indium in-111 pentetreotide	131704321
2256	4-methoxyphencyclidine	129850137
2257	5f-mdmb-pica	129597835
2258	mexedrone	129318261
2259	selitrectinib	129103609
2260	pralsetinib	129073603
2261	virginiamycin	127053480
2262	lactoferrin	126456119
2263	fig	124222717
2264	4-methylpentedrone	124201807
2265	gdc-0077	124173720
2266	baloxavir marboxil	124081896
2267	mifamurtide	123133557
2268	vadastuximab talirine	122706909
2269	albiglutide	122173812
2270	relaxin porcine	121596034
2271	volanesorsen sodium	121494123
2272	volanesorsen	121494123
2273	corticorelin ovine triflutate	121494108
2274	inotersen sodium	121493436
